id;name;price;weight;link;market;categories;images;description;_id
12001162;HARINA DE TRIGO QUICKSY 500 G;1750.0;500.0;https://domicilios.tiendasd1.com/p/harina-de-trigo-quicksy-500-g-12001162;D1;['Harinas y pre-mezclas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001162.png'];HARINA DE TRIGO QUICKSY 500 G;67a6a49bf474581b6f016c18
12002438;HELADOS DE GOMA BEBETO 150 G;4600.0;150.0;https://domicilios.tiendasd1.com/p/helados-de-goma-bebeto-150-g-12002438;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002438.png'];HELADOS DULCES BEBETO 150 GRS;67a6a49bf474581b6f016c19
12003664;HOJUELA DE MAIZ NATURAL FIT GRAAN 300 GR;4990.0;300.0;https://domicilios.tiendasd1.com/p/hojuela-de-maiz-natural-fit-graan-300-gr-12003664;D1;['Cereales'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003664.png'];HOJUELA DE MAIZ NATURAL FIT GRAAN 300 GR;67a6a49bf474581b6f016c1a
12000392;HOJUELAS AZUCARADAS FIOCCO 300 G;5750.0;300.0;https://domicilios.tiendasd1.com/p/hojuelas-azucaradas-fiocco-300-g-12000392;D1;['Cereales'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000392.png'];HOJUELAS AZUCARADAS FIOCCO 300 GRS;67a6a49bf474581b6f016c1b
12000303;HUEVOS DE CODORNIZ SOL NACIENTE 24 UND;5300.0;;https://domicilios.tiendasd1.com/p/huevos-de-codorniz-sol-naciente-24-und-12000303;D1;['Huevos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000303.png'];HUEVOS DE CODORNIZ SOL NACIENTE 24 UND;67a6a49bf474581b6f016c1c
12003490;HUEVO SORPRESA OZMO 20 GRS;4990.0;20.0;https://domicilios.tiendasd1.com/p/huevo-sorpresa-ozmo-20-grs-12003490;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003490.png'];;67a6a49bf474581b6f016c1d
12000344;HUEVO TIPO A SOL NACIENTE 30 UND;12990.0;;https://domicilios.tiendasd1.com/p/huevo-tipo-a-sol-naciente-30-und-12000344;D1;['Huevos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000344.png'];HUEVO TIPO A SOL NACIENTE 30 UND;67a6a49bf474581b6f016c1e
12000291;HUEVO TIPO AA SOL NACIENTE 12 UND;6990.0;;https://domicilios.tiendasd1.com/p/huevo-tipo-aa-sol-naciente-12-und-12000291;D1;['Huevos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000291.png'];HUEVO TIPO AA SOL NACIENTE 12 UND;67a6a49bf474581b6f016c1f
12006002;HUEVOS TIPO L KIKES 30 UND;19990.0;;https://domicilios.tiendasd1.com/p/huevos-tipo-l-kikes-30-und-12006002;D1;['Huevos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006002.png'];;67a6a49bf474581b6f016c20
12005921;JAMON ASADO AL HORNO CENTURION 100G;9900.0;100.0;https://domicilios.tiendasd1.com/p/jamon-asado-al-horno-centurion-100g-12005921;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005921.png'];;67a6a49bf474581b6f016c21
12000388;JAMÓN DE CERDO/SAND PREMI VIANDÉ 300 GRS;8990.0;300.0;https://domicilios.tiendasd1.com/p/jamon-de-cerdo-premium-viande-300-g-12000388;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000388.png'];JAMÓN DE CERDO PREMIUM VIANDÉ 300 GRS;67a6a49bf474581b6f016c22
12000077;JAMÓN DE CERDO VIANDÉ 400 GRS;8700.0;400.0;https://domicilios.tiendasd1.com/p/jamon-de-cerdo-viande-400-grs-12000077;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000077.png'];JAMÓN DE CERDO VIANDÉ 400 GRS;67a6a49bf474581b6f016c23
12005366;JAMON DE PAVO FINAS HIERBAS;11950.0;227.0;https://domicilios.tiendasd1.com/p/jamon-de-pavo-finas-hierbas-12005366;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005366.png'];;67a6a49bf474581b6f016c24
12005530;JAMON PECHUGA PAVO WHITE HOLLAND X 230 G;11950.0;230.0;https://domicilios.tiendasd1.com/p/jamon-pechuga-pavo-white-holland-x-230-g-12005530;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005530.png'];;67a6a49bf474581b6f016c25
12006001;JAMÓN PIETRÁN ESTANDAR 230G;12900.0;230.0;https://domicilios.tiendasd1.com/p/jamon-pietran-estandar-230g-12006001;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006001.png'];;67a6a49bf474581b6f016c26
12000480;JAMON SERRANO 80 GRS;7990.0;80.0;https://domicilios.tiendasd1.com/p/jamon-serrano-80-grs-12000480;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000480.png'];JAMÓN SERRANO 80 GRS;67a6a49bf474581b6f016c27
12003840;JENGIBRE EN POLVO SPECIARIA 28 G;1990.0;28.0;https://domicilios.tiendasd1.com/p/jengibre-en-polvo-speciaria-28-g-12003840;D1;['Condimentos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003840.png'];JENGIBRE EN POLVO SPECIARIA 28 G;67a6a49bf474581b6f016c28
12006189;KIWI ESTUCHE X 400 G;7990.0;400.0;https://domicilios.tiendasd1.com/p/kiwi-estuche-x-400-g-12006189;D1;['Verduras y frutas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006189.png'];;67a6a49bf474581b6f016c29
12003290;LAUREL SPECIARIA 20 G;1750.0;20.0;https://domicilios.tiendasd1.com/p/laurel-speciaria-20-g-12003290;D1;['Condimentos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003290.png'];LAUREL SPECIARIA 20 G;67a6a49bf474581b6f016c2a
12003146;LECHE ASADA TRADICIÓN 1915 120 G;3490.0;120.0;https://domicilios.tiendasd1.com/p/leche-asada-tradicion-1915-120-g-12003146;D1;['Postres listos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003146.png'];LECHE ASADA TRADICIÓN 1915 120 G;67a6a49bf474581b6f016c2b
12005805;LECHUGA VERDE CRESPA X 180 G;2200.0;180.0;https://domicilios.tiendasd1.com/p/lechuga-verde-crespa-x-180-g-12005805;D1;['Verduras y frutas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005805.png'];;67a6a49bf474581b6f016c2c
12000197;LENGUAS DULCES HORNEADITOS 100 G;2700.0;100.0;https://domicilios.tiendasd1.com/p/lenguas-dulces-horneaditos-100-g-12000197;D1;['PanaderÍa y reposterÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000197.png'];LENGUAS DULCES HORNEADITOS 100 GRS;67a6a49bf474581b6f016c2d
12000042;LENTEJA EL ESTÍO 500 GRS;3500.0;500.0;https://domicilios.tiendasd1.com/p/lenteja-el-estio-500-grs-12000042;D1;['Granos, azúcar y panela'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000042.png'];LENTEJA EL ESTÍO 500 GRS;67a6a49bf474581b6f016c2e
12005541;LIMON TAHITI X 1000 GR;3350.0;1000.0;https://domicilios.tiendasd1.com/p/limon-tahiti-x-1000-gr-12005541;D1;['Verduras y frutas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005541.png'];;67a6a49bf474581b6f016c2f
12005297;LONCHERA CHOKIS CHOCOLATE 6UNDS X 114G;10350.0;114.0;https://domicilios.tiendasd1.com/p/lonchera-chokis-chocolate-6unds-x-114g-12005297;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005297.png'];LONCHERA CHOKIS CHOCOLATE 6UNDS X 114G;67a6a49bf474581b6f016c30
12005300;LONCHERA SUBMARINOS SURTIDOS 204 G;8700.0;204.0;https://domicilios.tiendasd1.com/p/lonchera-submarinos-surtidos-204-g-12005300;D1;['PanaderÍa y reposterÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005300.png'];LONCHERA SUBMARINOS SURTIDOS 204 G;67a6a49bf474581b6f016c31
12002939;LONCHERA SURTIDA AZOMPACK 12 UN ;6750.0;236.0;https://domicilios.tiendasd1.com/p/lonchera-surtida-azompack-12-un-12002939;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002939.png'];LONCHERA SURTIDA AZOMPACK 12 UN;67a6a49bf474581b6f016c32
12006389;LONCHERA SURTIDA FRITOLAY 10 UN 236GR;10450.0;236.0;https://domicilios.tiendasd1.com/p/lonchera-surtida-fritolay-10-un-236gr-12006389;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006389.png'];;67a6a49bf474581b6f016c33
12004174;LONCHERA SURTIDA NATRI 5UN 225G;8700.0;225.0;https://domicilios.tiendasd1.com/p/lonchera-surtida-natri-5un-225g-12004174;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004174.png'];LONCHERA SURTIDA NATRI 5UN 225G;67a6a49bf474581b6f016c34
12000516;LONJA DE GUAYABA DULCE NATURALEZA 300 G;2150.0;300.0;https://domicilios.tiendasd1.com/p/lonja-de-guayaba-dulce-naturaleza-300-g-12000516;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000516.png'];LONJA DE GUAYABA DULCE NATURALEZA 300 GR;67a6a49bf474581b6f016c35
12003779;LONJAS DE ALMENDRA NUTHOS 100 GR;8450.0;100.0;https://domicilios.tiendasd1.com/p/lonjas-de-almendra-nuthos-100-gr-12003779;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003779.png'];LONJAS DE ALMENDRA NUTHOS 100 GR;67a6a49bf474581b6f016c36
12004167;LYCHEES EN CONSERVA COOLTIVO 567 G NETOS;11950.0;230.0;https://domicilios.tiendasd1.com/p/lychees-en-conserva-cooltivo-567-g-netos-12004167;D1;['Enlatados y envasados'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004167.png'];LYCHEES EN CONSERVA COOLTIVO 567 G NETOS;67a6a49bf474581b6f016c37
12003335;MACARRÓN CON SALSA DE QUESO DORIA 210 G;3990.0;210.0;https://domicilios.tiendasd1.com/p/macarron-con-salsa-de-queso-doria-210-g-12003335;D1;['Pasta'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003335.png'];MACARRON CON SALSA DE QUESO DORIA 210 GR;67a6a49bf474581b6f016c38
12001238;MAÍZ GIGANTE FRITO SALADO NUTHOS 200 G;9700.0;200.0;https://domicilios.tiendasd1.com/p/maiz-gigante-frito-salado-nuthos-200-g-12001238;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001238.png'];MAÍZ GIGANTE FRITO SALADO NUTHOS FIESTA;67a6a49bf474581b6f016c39
12000043;MAÍZ PIRA EL ESTÍO 500 GRS;2250.0;500.0;https://domicilios.tiendasd1.com/p/maiz-pira-el-estio-500-grs-12000043;D1;['Granos, azúcar y panela'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000043.png'];MAÍZ PIRA EL ESTÍO 500 GRS;67a6a49bf474581b6f016c3a
12000191;MAÍZ TIERNO COOLTIVO 340 G;4990.0;285.0;https://domicilios.tiendasd1.com/p/maiz-tierno-cooltivo-340-g-12000191;D1;['Enlatados y envasados'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000191.png'];MAÍZ TIERNO COOLTIVO 340 GRS;67a6a49bf474581b6f016c3b
12006347;MAIZENA FECULA DE MAÍZ 200G;6500.0;200.0;https://domicilios.tiendasd1.com/p/maizena-fecula-de-maiz-200g-12006347;D1;['Harinas y pre-mezclas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006347.png'];;67a6a49bf474581b6f016c3c
12006220;MANGO VARIEDAD UNIDAD;1750.0;;https://domicilios.tiendasd1.com/p/mango-variedad-unidad-12006220;D1;['Verduras y frutas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006220.png'];;67a6a49bf474581b6f016c3d
12000502;MANÍ CON PASAS NUTHOS 200 G;3950.0;200.0;https://domicilios.tiendasd1.com/p/mani-con-pasas-nuthos-200-g-12000502;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000502.png'];MANÍ CON PASAS NUTHOS 200 GRS;67a6a49bf474581b6f016c3e
12000324;MANÍ DULCE NUTHOS 200 G;4200.0;200.0;https://domicilios.tiendasd1.com/p/mani-dulce-nuthos-200-g-12000324;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000324.png'];MANÍ DULCE 200 GRS;67a6a49bf474581b6f016c3f
12003610;MANÍ NUTHOS CROCANTE 180 GR;3850.0;180.0;https://domicilios.tiendasd1.com/p/mani-nuthos-crocante-180-gr-12003610;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003610.png'];MANÍ NUTHOS CROCANTE 180 GR;67a6a49bf474581b6f016c40
12006463;MANI RECUBIERTO CHOCOLATE BESTIES 35 G;1750.0;35.0;https://domicilios.tiendasd1.com/p/mani-recubierto-chocolate-besties-35-g-12006463;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006463.png'];;67a6a49bf474581b6f016c41
12000323;MANÍ SALADO NUTHOS 200 G;3950.0;200.0;https://domicilios.tiendasd1.com/p/mani-salado-nuthos-200-g-12000323;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000323.png'];MANI SALADO NUTHOS 200 GRS;67a6a49bf474581b6f016c42
12003657;MANTEQUILLA CLARIFICADA GHEE NATRI 180GR;11950.0;180.0;https://domicilios.tiendasd1.com/p/mantequilla-clarificada-ghee-natri-180gr-12003657;D1;['Margarinas y aceites'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003657.png'];MANTEQUILLA CLARIFICADA GHEE NATRI 180GR;67a6a49bf474581b6f016c43
12001000;MANTEQUILLA DE MANÍ 227 GRS;5990.0;227.0;https://domicilios.tiendasd1.com/p/mantequilla-de-mani-227-grs-12001000;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001000.png'];MANTEQUILLA DE MANÍ 227 GRS;67a6a49bf474581b6f016c44
12000109;MANZANA ROYAL GALA 1000 GRS;9950.0;1000.0;https://domicilios.tiendasd1.com/p/manzana-royal-gala-1000-grs-12000109;D1;['Verduras y frutas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000109.png'];MANZANA ROYAL GALA 1000 GRS;67a6a49bf474581b6f016c45
12006029;MANZANA VERDE 850 G;10100.0;850.0;https://domicilios.tiendasd1.com/p/manzana-verde-850-g-12006029;D1;['Verduras y frutas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006029.png'];;67a6a49bf474581b6f016c46
12006339;MARAÑON SALADO NUTHOS 70 GRS;5990.0;70.0;https://domicilios.tiendasd1.com/p/maranon-salado-nuthos-70-grs-12006339;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12006339.png'];;67a6a49bf474581b6f016c47
12003391;MASMELOS SURTIDOS MELI MELLOWS 120 GR;2990.0;120.0;https://domicilios.tiendasd1.com/p/masmelos-surtidos-meli-mellows-120-gr-12003391;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003391.png'];MASMELOS BLANCOS MELI MELLOWS 120 GR;67a6a49bf474581b6f016c48
12000305;SALSA CON SABOR A MAYONESA ZEV 500 GRS;3790.0;500.0;https://domicilios.tiendasd1.com/p/mayonesa-baja-en-grasa-zev-500-g-12000305;D1;['Salsas y aderezos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000305.png'];SALSA CON SABOR A MAYONESA ZEV 500G;67a6a49bf474581b6f016c49
12000322;MAYONESA CON MOSTAZA ZEV 200 GRS;3300.0;200.0;https://domicilios.tiendasd1.com/p/mayonesa-con-mostaza-zev-200-grs-12000322;D1;['Salsas y aderezos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000322.png'];MAYONESA CON MOSTAZA ZEV 200 GRS;67a6a49bf474581b6f016c4a
12003052;MAYONESA FRUCO 480 G;10800.0;480.0;https://domicilios.tiendasd1.com/p/mayonesa-fruco-480-g-12003052;D1;['Salsas y aderezos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003052.png'];MAYONESA FRUCO 480 GRS;67a6a49bf474581b6f016c4b
12001687;MERMELADA DE MORA ZEV 200 G;2490.0;200.0;https://domicilios.tiendasd1.com/p/mermelada-de-mora-zev-200-g-12001687;D1;['Salsas y aderezos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001687.png'];MERMELADA DE MORA ZEV X 200 G;67a6a49bf474581b6f016c4c
12003536;MERMELADA SIN AZUCAR NATRI 220GR;5600.0;220.0;https://domicilios.tiendasd1.com/p/mermelada-sin-azucar-natri-220gr-12003536;D1;['Salsas y aderezos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003536.png'];MERMELADA SIN AZUCAR NATRI 220GR;67a6a49bf474581b6f016c4d
12003531;MERMELADA SURTIDA TRADICIÓN 1915 300GR;7990.0;300.0;https://domicilios.tiendasd1.com/p/mermelada-surtida-tradicion-1915-300gr-12003531;D1;['Salsas y aderezos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003531.png'];MERMELADA SURTIDA TRADICIÓN 1915 300GR;67a6a49bf474581b6f016c4e
12001074;MEZCLA CHOCODIVERTIDA NUTHOS 45 GR;1950.0;45.0;https://domicilios.tiendasd1.com/p/mezcla-chocodivertida-nuthos-45-gr-12001074;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001074.png'];MEZCLA CHOCODIVERTIDA NUTHOS 45 GR;67a6a49bf474581b6f016c4f
12002917;MEZCLA CONDIMENTOS SAZONAREY 35 G;1000.0;35.0;https://domicilios.tiendasd1.com/p/mezcla-condimentos-sazonarey-35-g-12002917;D1;['Condimentos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002917.png'];MEZCLA CONDIMENTOS SAZONAREY 35 G;67a6a49bf474581b6f016c50
12001313;MEZCLA CRUNCHY NUTHOS 180 G;7350.0;180.0;https://domicilios.tiendasd1.com/p/mezcla-crunchy-nuthos-180-g-12001313;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001313.png'];MEZCLA CRUNCHY NUTHOS 180G;67a6a49bf474581b6f016c51
12004126;MEZCLA DE AVENA PARA PANCAKES 300 GR;3650.0;300.0;https://domicilios.tiendasd1.com/p/mezcla-de-avena-para-pancakes-300-gr-12004126;D1;['Harinas y pre-mezclas'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004126.png'];;67a6a49bf474581b6f016c52
12000706;MEZCLA DIVERTIDA NUTHOS 200 G;4650.0;200.0;https://domicilios.tiendasd1.com/p/mezcla-divertida-nuthos-200-g-12000706;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000706.png'];MEZCLA DIVERTIDA NUTHOS X 200GR;67a6a49bf474581b6f016c53
12005759;MEZCLA FRUTOS & SEMILLAS NATRI 150GR;7490.0;150.0;https://domicilios.tiendasd1.com/p/mezcla-frutos-semillas-natri-150gr-12005759;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12005759.png'];;67a6a49bf474581b6f016c54
12003800;MEZCLA NUECES PREMIUM NUTHOS;7490.0;180.0;https://domicilios.tiendasd1.com/p/mezcla-nueces-premium-nuthos-12003800;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003800.png'];MEZCLA NUECES PREMIUM NUTHOS;67a6a49bf474581b6f016c55
12004031;MEZCLA PARA ADOBAR DELIKA 110 G;2650.0;110.0;https://domicilios.tiendasd1.com/p/mezcla-para-adobar-delika-110-g-12004031;D1;['Condimentos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004031.png'];MEZCLA PARA ADOBAR DELIKA 110 G;67a6a49bf474581b6f016c56
12001617;MEZCLA SALADA FRUTOS SECOS NUTHOS 180 G;5990.0;180.0;https://domicilios.tiendasd1.com/p/mezcla-salada-frutos-secos-nuthos-180-g-12001617;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001617.png'];MEZCLA SALADA FRUTOS SECOS;67a6a49bf474581b6f016c57
12004084;MEZCLA SENSACIÓN NUTHOS 180 GR;7350.0;180.0;https://domicilios.tiendasd1.com/p/mezcla-sensacion-nuthos-180-gr-12004084;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004084.png'];MEZCLA SENSACIÓN NUTHOS 180 GR;67a6a49bf474581b6f016c58
12002501;MEZCLAS SURTIDAS NUTHOS 5 UND - 45G;8490.0;225.0;https://domicilios.tiendasd1.com/p/mezclas-surtidas-nuthos-5-und-45g-12002501;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002501.png'];MEZCLAS SURTIDAS NUTHOS 5 UND X 45GR;67a6a49bf474581b6f016c59
12000826;MIEL DE ABEJAS MEEL 350 G;8900.0;350.0;https://domicilios.tiendasd1.com/p/miel-de-abejas-meel-350-g-12000826;D1;['Salsas y aderezos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000826.png'];MIEL DE ABEJAS MEEL 350 GRS;67a6a49bf474581b6f016c5a
12000412;MINI BROWNIES HORNEADITOS 15 UND - 350 G;9990.0;350.0;https://domicilios.tiendasd1.com/p/mini-brownies-horneaditos-15-und-350-g-12000412;D1;['PanaderÍa y reposterÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000412.png'];MINI BROWNIES HORNEADITOS 15 UND 350 G;67a6a49bf474581b6f016c5b
12000180;MINI CHOCO TAJADA HORNEADITOS 180 G;5200.0;180.0;https://domicilios.tiendasd1.com/p/mini-choco-tajada-horneaditos-180-g-12000180;D1;['PanaderÍa y reposterÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000180.png'];MINI CHOCO TAJADA HORNEADITOS 6 UND 180G;67a6a49bf474581b6f016c5c
12000046;MINI CROISSANT HORNEADITOS 340 GRS;3800.0;340.0;https://domicilios.tiendasd1.com/p/mini-croissant-horneaditos-340-grs-12000046;D1;['PanaderÍa y reposterÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000046.png'];MINI CROISSANT HORNEADITOS 340 GRS;67a6a49bf474581b6f016c5d
12004940;MINI WAFER BRIDGE 17.2 G;1050.0;17.2;https://domicilios.tiendasd1.com/p/mini-wafer-bridge-172-g-12004940;D1;['DulcerÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004940.png'];MINI WAFER BRIDGE 17.2 G;67a6a49bf474581b6f016c5e
12002217;MIXTO MEGA FAMILIAR KYTHOS 350 GR;9990.0;350.0;https://domicilios.tiendasd1.com/p/mixto-mega-familiar-kythos-350-gr-12002217;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002217.png'];MIXTO MEGA FAMILIAR KYTHOS 350 GR;67a6a49bf474581b6f016c5f
12000342;MOGOLLA BLANCA HORNEADITOS 10 UND - 400 G;3400.0;400.0;https://domicilios.tiendasd1.com/p/mogolla-blanca-horneaditos-10-und-400-g-12000342;D1;['PanaderÍa y reposterÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000342.png'];MOGOLLA BLANCA HORNEADITOS 10 UND 400 G;67a6a49bf474581b6f016c60
12000343;MOGOLLA INTEGR HORNEADITOS 10 UND - 400 G;3400.0;400.0;https://domicilios.tiendasd1.com/p/mogolla-integr-horneaditos-10-und-400-g-12000343;D1;['PanaderÍa y reposterÍa'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000343.png'];MOGOLLA INTEGR HORNEADITOS 10 UND 400 G;67a6a49bf474581b6f016c61
12000554;MONEDITAS DE PLÁTANO PLATAITOS 6 UND - 60 G;10950.0;360.0;https://domicilios.tiendasd1.com/p/moneditas-de-platano-plataitos-6-und-60-g-12000554;D1;['Pasabocas y snacks'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000554.png'];MONEDITAS DE PLÁTANO PLATAITOS 6 X 60 GR;67a6a49bf474581b6f016c62
12000108;MORCILLA VIANDÉ 500 GRS;7990.0;500.0;https://domicilios.tiendasd1.com/p/morcilla-viande-500-grs-12000108;D1;['Carnes frias'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000108.png'];MORCILLA VIANDÉ 500 GRS;67a6a49bf474581b6f016c63
12003746; MORINGA EN HOJAS SPECIARIA 8 G;1590.0;8.0;https://domicilios.tiendasd1.com/p/moringa-en-hojas-speciaria-8-g-12003746;D1;['Condimentos'];['https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003746.png'];MORINGA EN HOJAS SPECIARIA 8 G;67a6a49bf474581b6f016c64
